CustomerID,Customer_Segment,Action_Priority,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,AvgOrderValue,PurchaseFrequency,CustomerLifespanDays,AvgDaysBetweenOrders,UniqueProducts,TotalQuantity,Cohort_Year,Cohort_Month,FirstPurchaseDate,LastPurchaseDate
15379,At Risk,2,160,7,3703.29,2,5,5,12,529.04,0.036842,190,31.67,145,2305,2010,12,2010-12-16 13:02:00.000,2011-06-23 13:13:00.000
15581,At Risk,2,111,13,3675.77,2,5,5,12,282.75,0.052632,247,20.58,134,283,2010,12,2010-12-08 14:38:00.000,2011-08-11 09:38:00.000
15808,At Risk,2,297,4,3651.27,1,4,5,10,912.82,0.062500,64,21.33,142,1305,2010,12,2010-12-05 13:05:00.000,2011-02-06 14:33:00.000
17230,At Risk,2,255,8,3638.41,1,5,5,11,454.80,0.083333,96,13.71,51,1651,2010,12,2010-12-15 11:22:00.000,2011-03-20 16:12:00.000
13082,At Risk,2,117,9,3613.63,2,5,5,12,401.51,0.042254,213,26.63,63,4324,2011,1,2011-01-05 15:42:00.000,2011-08-05 16:16:00.000
13334,At Risk,2,73,3,3502.32,2,4,5,11,1167.44,0.013393,224,112.00,207,1764,2011,2,2011-02-07 11:42:00.000,2011-09-18 15:21:00.000
15410,At Risk,2,75,8,3450.84,2,5,5,12,431.35,0.044944,178,25.43,48,1200,2011,3,2011-03-23 10:15:00.000,2011-09-16 14:47:00.000
12643,At Risk,2,119,6,3344.64,2,5,5,12,557.44,0.029268,205,41.00,11,1808,2011,1,2011-01-11 11:48:00.000,2011-08-03 12:56:00.000
15764,At Risk,2,79,6,3279.97,2,5,5,12,546.66,0.031746,189,37.80,150,2050,2011,3,2011-03-08 09:23:00.000,2011-09-12 17:58:00.000
17723,At Risk,2,118,6,3276.4,2,5,5,12,546.07,0.068182,88,17.60,4,792,2011,5,2011-05-09 14:44:00.000,2011-08-04 18:37:00.000
13952,At Risk,2,208,2,3251.071,1,3,5,9,1625.54,0.090909,22,22.00,120,1431,2011,4,2011-04-15 09:27:00.000,2011-05-06 09:00:00.000
17593,At Risk,2,82,4,3245.66,2,4,5,11,811.42,0.015267,262,87.33,149,2249,2010,12,2010-12-22 10:29:00.000,2011-09-09 09:52:00.000
17050,At Risk,2,87,6,3185.64,2,5,5,12,530.94,0.029412,204,40.80,169,1595,2011,2,2011-02-13 12:41:00.000,2011-09-04 13:48:00.000
15491,At Risk,2,86,6,3100.09,2,5,5,12,516.68,0.042553,141,28.20,108,1646,2011,4,2011-04-18 10:04:00.000,2011-09-05 15:56:00.000
14565,At Risk,2,86,4,3099.12,2,4,5,11,774.78,0.014981,267,89.00,111,1540,2010,12,2010-12-13 13:25:00.000,2011-09-05 09:07:00.000
13135,At Risk,2,187,1,3096,1,2,5,8,3096.00,1.000000,1,NULL,1,4300,2011,5,2011-05-27 10:52:00.000,2011-05-27 10:52:00.000
13869,At Risk,2,114,4,3083.65,2,4,5,11,770.91,0.017021,235,78.33,234,1709,2010,12,2010-12-17 15:14:00.000,2011-08-08 13:53:00.000
13631,At Risk,2,90,11,3070.42,2,5,5,12,279.13,0.065089,169,16.90,6,467,2011,3,2011-03-17 17:13:00.000,2011-09-01 09:57:00.000
16709,At Risk,2,75,5,3029.87,2,4,5,11,605.97,0.025253,198,49.50,64,851,2011,3,2011-03-03 10:55:00.000,2011-09-16 10:56:00.000
18094,At Risk,2,72,7,3017.3,2,5,5,12,431.04,0.033175,211,35.17,39,2518,2011,2,2011-02-21 08:50:00.000,2011-09-19 09:28:00.000
12754,At Risk,2,226,3,3010.74,1,4,5,10,1003.58,0.040541,74,37.00,49,6481,2011,2,2011-02-04 10:31:00.000,2011-04-18 09:00:00.000
17504,At Risk,2,197,9,2997.03,1,5,5,11,333.00,0.076923,117,14.63,112,1664,2011,1,2011-01-21 11:09:00.000,2011-05-17 12:59:00.000
14307,At Risk,2,79,6,2995.72,2,5,5,12,499.29,0.020979,286,57.20,150,2058,2010,12,2010-12-01 11:41:00.000,2011-09-12 09:38:00.000
14146,At Risk,2,72,4,2965.84,2,4,5,11,741.46,0.014440,277,92.33,122,1777,2010,12,2010-12-17 15:52:00.000,2011-09-19 15:01:00.000
12916,At Risk,2,129,4,2944.95,2,4,5,11,736.24,0.021858,183,61.00,53,1083,2011,1,2011-01-23 10:43:00.000,2011-07-24 10:35:00.000
17444,At Risk,2,138,3,2940.04,2,3,5,10,980.01,0.115385,26,13.00,132,2119,2011,6,2011-06-20 09:04:00.000,2011-07-15 12:05:00.000
15854,At Risk,2,77,10,2839.94,2,5,5,12,283.99,0.036232,276,30.67,70,819,2010,12,2010-12-13 11:47:00.000,2011-09-14 12:25:00.000
16928,At Risk,2,71,17,2814.7,2,5,5,12,165.57,0.057823,294,18.38,69,2092,2010,12,2010-12-01 15:21:00.000,2011-09-20 15:10:00.000
12758,At Risk,2,107,2,2791.59,2,3,5,10,1395.79,0.012422,161,161.00,84,2135,2011,3,2011-03-08 12:05:00.000,2011-08-15 10:22:00.000
12669,At Risk,2,141,3,2744.03,2,3,5,10,914.68,0.028037,107,53.50,98,1115,2011,3,2011-03-28 10:15:00.000,2011-07-12 09:54:00.000
14854,At Risk,2,69,7,2740.03,2,5,5,12,391.43,0.035533,197,32.83,110,1820,2011,3,2011-03-10 12:22:00.000,2011-09-22 17:00:00.000
12840,At Risk,2,134,4,2726.77,2,4,5,11,681.69,0.047619,84,28.00,67,1511,2011,4,2011-04-27 12:21:00.000,2011-07-19 09:29:00.000
15673,At Risk,2,79,4,2726.23,2,4,5,11,681.56,0.016667,240,80.00,107,1451,2011,1,2011-01-16 16:25:00.000,2011-09-12 16:12:00.000
12625,At Risk,2,202,2,2683.82,1,3,5,9,1341.91,0.018349,109,109.00,73,1612,2011,1,2011-01-24 13:27:00.000,2011-05-12 09:54:00.000
14439,At Risk,2,310,1,2661.24,1,1,5,7,2661.24,1.000000,1,NULL,32,526,2011,1,2011-01-24 11:39:00.000,2011-01-24 11:39:00.000
13851,At Risk,2,86,3,2651.46,2,3,5,10,883.82,0.015464,194,97.00,77,1705,2011,2,2011-02-24 17:18:00.000,2011-09-05 12:36:00.000
12520,At Risk,2,70,5,2634.26,2,4,5,11,526.85,0.025641,195,48.75,121,1439,2011,3,2011-03-11 11:35:00.000,2011-09-21 15:23:00.000
18260,At Risk,2,163,6,2628.35,2,5,5,12,438.06,0.032086,187,37.40,86,1475,2010,12,2010-12-16 18:23:00.000,2011-06-20 12:37:00.000
16919,At Risk,2,147,11,2592.25,2,5,5,12,235.66,0.051643,213,21.30,141,1403,2010,12,2010-12-06 12:52:00.000,2011-07-06 13:35:00.000
15245,At Risk,2,125,3,2515.84,2,3,5,10,838.61,0.023438,128,64.00,55,1784,2011,3,2011-03-23 13:42:00.000,2011-07-28 18:56:00.000
14163,At Risk,2,78,4,2445.91,2,4,5,11,611.48,0.026144,153,51.00,36,893,2011,4,2011-04-14 17:33:00.000,2011-09-13 15:18:00.000
17722,At Risk,2,87,4,2424.04,2,4,5,11,606.01,0.014760,271,90.33,111,1595,2010,12,2010-12-08 12:41:00.000,2011-09-04 15:22:00.000
15980,At Risk,2,79,3,2398.86,2,3,5,10,799.62,0.017964,167,83.50,40,1560,2011,3,2011-03-30 15:05:00.000,2011-09-12 09:41:00.000
13141,At Risk,2,75,5,2388.75,2,4,5,11,477.75,0.021552,232,58.00,113,1548,2011,1,2011-01-28 13:04:00.000,2011-09-16 09:54:00.000
16938,At Risk,2,170,3,2386.05,2,3,5,10,795.35,0.023077,130,65.00,205,2318,2011,2,2011-02-04 09:34:00.000,2011-06-13 11:24:00.000
13722,At Risk,2,122,3,2375.41,2,3,5,10,791.80,0.019737,152,76.00,75,1401,2011,3,2011-03-02 11:43:00.000,2011-07-31 12:44:00.000
13908,At Risk,2,70,4,2369.55,2,4,5,11,592.39,0.020202,198,66.00,104,1478,2011,3,2011-03-08 12:04:00.000,2011-09-21 11:49:00.000
14930,At Risk,2,99,3,2362.96,2,3,5,10,787.65,0.017964,167,83.50,116,1160,2011,3,2011-03-10 14:42:00.000,2011-08-23 10:31:00.000
16550,At Risk,2,99,5,2298.97,2,4,5,11,459.79,0.019157,261,65.25,162,1540,2010,12,2010-12-06 13:53:00.000,2011-08-23 11:12:00.000
15704,At Risk,2,131,4,2293.62,2,4,5,11,573.41,0.052632,76,25.33,79,1028,2011,5,2011-05-08 12:42:00.000,2011-07-22 13:35:00.000
16209,At Risk,2,79,5,2262.62,2,4,5,11,452.52,0.031447,159,39.75,37,1179,2011,4,2011-04-07 12:23:00.000,2011-09-12 11:58:00.000
15235,At Risk,2,208,12,2247.51,1,5,5,11,187.29,0.076433,157,14.27,132,1324,2010,12,2010-12-01 17:22:00.000,2011-05-06 09:44:00.000
16735,At Risk,2,69,5,2247.41,2,4,5,11,449.48,0.019455,257,64.25,88,1532,2011,1,2011-01-09 12:53:00.000,2011-09-22 11:49:00.000
15665,At Risk,2,159,2,2222.21,2,3,5,10,1111.11,0.026316,76,76.00,92,1654,2011,4,2011-04-10 15:09:00.000,2011-06-24 14:57:00.000
12653,At Risk,2,139,2,2209.85,2,3,5,10,1104.93,0.013423,149,149.00,37,919,2011,2,2011-02-16 10:53:00.000,2011-07-14 10:41:00.000
15797,At Risk,2,104,4,2207.4,2,4,5,11,551.85,0.019324,207,69.00,8,873,2011,1,2011-01-24 15:47:00.000,2011-08-18 17:04:00.000
15932,At Risk,2,79,7,2195.65,2,5,5,12,313.66,0.034653,202,33.67,76,1931,2011,2,2011-02-23 14:50:00.000,2011-09-12 14:24:00.000
17406,At Risk,2,324,3,2184.42,1,4,5,10,728.14,0.088235,34,17.00,99,780,2010,12,2010-12-08 10:35:00.000,2011-01-10 15:07:00.000
12501,At Risk,2,327,1,2169.39,1,1,5,7,2169.39,1.000000,1,NULL,149,1783,2011,1,2011-01-07 12:28:00.000,2011-01-07 12:28:00.000
16456,At Risk,2,90,5,2158.18,2,4,5,11,431.64,0.018182,275,68.75,80,1147,2010,12,2010-12-01 14:11:00.000,2011-09-01 13:50:00.000
14407,At Risk,2,98,6,2157.73,2,5,5,12,359.62,0.035294,170,34.00,67,1415,2011,3,2011-03-08 11:59:00.000,2011-08-24 14:02:00.000
14828,At Risk,2,187,3,2139.76,1,3,5,9,713.25,0.021277,141,70.50,17,2172,2011,1,2011-01-07 09:50:00.000,2011-05-27 10:16:00.000
18173,At Risk,2,77,4,2106.84,2,4,5,11,526.71,0.021164,189,63.00,23,1220,2011,3,2011-03-10 11:56:00.000,2011-09-14 11:26:00.000
18093,At Risk,2,84,4,2106.52,2,4,5,11,526.63,0.019048,210,70.00,31,1392,2011,2,2011-02-10 12:15:00.000,2011-09-07 15:43:00.000
14461,At Risk,2,139,3,2103.06,2,3,5,10,701.02,0.026316,114,57.00,173,766,2011,3,2011-03-23 12:15:00.000,2011-07-14 17:11:00.000
17400,At Risk,2,117,5,2097.84,2,4,5,11,419.57,0.021930,228,57.00,175,1088,2010,12,2010-12-21 17:16:00.000,2011-08-05 15:38:00.000
12782,At Risk,2,140,4,2078.67,2,4,5,11,519.67,0.019139,209,69.67,73,958,2010,12,2010-12-17 11:30:00.000,2011-07-13 10:30:00.000
18231,At Risk,2,183,5,2071.77,1,4,5,10,414.35,0.051546,97,24.25,106,819,2011,2,2011-02-24 09:08:00.000,2011-05-31 14:18:00.000
14766,At Risk,2,71,5,2050.85,2,4,5,11,410.17,0.017422,287,71.75,96,1199,2010,12,2010-12-08 15:33:00.000,2011-09-20 09:45:00.000
17597,At Risk,2,204,1,2044.37,1,1,5,7,2044.37,1.000000,1,NULL,55,1176,2011,5,2011-05-10 11:54:00.000,2011-05-10 11:54:00.000
12585,At Risk,2,225,2,2040.1,1,3,5,9,1020.05,0.016949,118,118.00,77,1279,2010,12,2010-12-23 12:58:00.000,2011-04-19 13:39:00.000
17846,At Risk,2,76,1,2033.1,2,1,5,8,2033.10,1.000000,1,NULL,1,1,2011,9,2011-09-15 15:20:00.000,2011-09-15 15:20:00.000
13507,At Risk,2,89,3,2022.79,2,3,5,10,674.26,0.062500,48,24.00,123,1212,2011,7,2011-07-17 11:50:00.000,2011-09-02 15:45:00.000
15341,At Risk,2,71,1,2020.52,2,1,5,8,2020.52,1.000000,1,NULL,17,812,2011,9,2011-09-20 09:40:00.000,2011-09-20 09:40:00.000
13593,At Risk,2,99,5,2011.88,2,5,5,12,402.38,0.021834,229,57.25,77,719,2011,1,2011-01-07 16:32:00.000,2011-08-23 13:35:00.000
15372,At Risk,2,128,1,2007.4,2,2,5,9,2007.40,1.000000,1,NULL,27,2924,2011,7,2011-07-25 16:39:00.000,2011-07-25 16:39:00.000
16098,At Risk,2,78,7,2005.63,2,5,5,12,286.52,0.024390,287,47.83,34,613,2010,12,2010-12-01 09:45:00.000,2011-09-13 09:59:00.000
16754,At Risk,2,363,1,2002.4,1,1,5,7,2002.40,1.000000,1,NULL,2,4280,2010,12,2010-12-02 17:38:00.000,2010-12-02 17:38:00.000
16698,At Risk,2,217,2,1998,1,3,5,9,999.00,0.071429,28,28.00,4,840,2011,3,2011-03-31 13:33:00.000,2011-04-27 10:52:00.000
18097,At Risk,2,117,5,1986.2,2,4,5,11,397.24,0.021834,229,57.25,56,1406,2010,12,2010-12-20 14:49:00.000,2011-08-05 10:32:00.000
17337,At Risk,2,142,4,1981.06,2,4,5,11,495.26,0.025000,160,53.33,421,1247,2011,2,2011-02-02 17:06:00.000,2011-07-11 14:55:00.000
12853,At Risk,2,125,6,1957.1,2,5,4,11,326.18,0.032967,182,36.40,66,800,2011,1,2011-01-28 10:28:00.000,2011-07-28 11:29:00.000
16143,At Risk,2,99,5,1949.36,2,4,4,10,389.87,0.019084,262,65.50,70,715,2010,12,2010-12-05 15:18:00.000,2011-08-23 16:01:00.000
18065,At Risk,2,77,11,1949.19,2,5,4,11,177.20,0.039427,279,27.90,93,863,2010,12,2010-12-10 12:44:00.000,2011-09-14 11:36:00.000
14210,At Risk,2,96,6,1905.84,2,5,4,11,317.64,0.022472,267,53.40,66,760,2010,12,2010-12-03 12:43:00.000,2011-08-26 12:36:00.000
14934,At Risk,2,72,2,1890.94,2,2,4,8,945.47,0.009901,202,202.00,68,1042,2011,3,2011-03-02 11:48:00.000,2011-09-19 10:10:00.000
15641,At Risk,2,96,4,1887.2,2,4,4,10,471.80,0.015686,255,85.00,102,1562,2010,12,2010-12-15 14:45:00.000,2011-08-26 14:04:00.000
14887,At Risk,2,70,1,1862,2,1,4,7,1862.00,1.000000,1,NULL,6,1100,2011,9,2011-09-21 15:32:00.000,2011-09-21 15:32:00.000
14472,At Risk,2,94,8,1852.67,2,5,4,11,231.58,0.031621,253,36.14,153,1135,2010,12,2010-12-19 14:03:00.000,2011-08-28 11:01:00.000
12383,At Risk,2,175,5,1850.56,2,4,4,10,370.11,0.029586,169,42.25,84,1532,2010,12,2010-12-22 14:28:00.000,2011-06-08 08:02:00.000
17873,At Risk,2,71,5,1848.96,2,4,4,10,369.79,0.017007,294,73.50,24,1035,2010,12,2010-12-01 14:54:00.000,2011-09-20 16:41:00.000
14459,At Risk,2,146,1,1837.92,2,2,4,8,1837.92,1.000000,1,NULL,37,760,2011,7,2011-07-07 13:35:00.000,2011-07-07 13:35:00.000
16152,At Risk,2,259,1,1829.04,1,1,4,6,1829.04,1.000000,1,NULL,29,642,2011,3,2011-03-16 09:47:00.000,2011-03-16 09:47:00.000
17787,At Risk,2,143,4,1817.54,2,4,4,10,454.39,0.018182,220,73.33,94,896,2010,12,2010-12-03 13:43:00.000,2011-07-10 11:24:00.000
15260,At Risk,2,91,7,1810.77,2,5,4,11,258.68,0.025641,273,45.50,62,885,2010,12,2010-12-02 12:09:00.000,2011-08-31 13:55:00.000
15812,At Risk,2,98,5,1801.14,2,4,4,10,360.23,0.023697,211,52.75,36,922,2011,1,2011-01-26 12:12:00.000,2011-08-24 14:19:00.000
13562,At Risk,2,72,3,1799.33,2,4,4,10,599.78,0.018182,165,82.50,50,757,2011,4,2011-04-08 12:42:00.000,2011-09-19 10:51:00.000
13134,At Risk,2,76,4,1793.58,2,4,4,10,448.39,0.025641,156,52.00,94,1059,2011,4,2011-04-13 12:57:00.000,2011-09-15 10:35:00.000
14935,At Risk,2,288,1,1784.71,1,2,4,7,1784.71,1.000000,1,NULL,10,935,2011,2,2011-02-15 14:44:00.000,2011-02-15 14:44:00.000
12424,At Risk,2,153,2,1760.96,2,3,4,9,880.48,2.000000,1,1.00,30,740,2011,6,2011-06-30 12:06:00.000,2011-06-30 12:06:00.000
15067,At Risk,2,69,3,1744.76,2,3,4,9,581.59,0.014634,205,102.50,82,954,2011,3,2011-03-02 12:10:00.000,2011-09-22 13:20:00.000
17353,At Risk,2,120,2,1740,2,2,4,8,870.00,0.076923,26,26.00,5,1200,2011,7,2011-07-08 16:17:00.000,2011-08-02 17:19:00.000
17457,At Risk,2,117,5,1737.7,2,4,4,10,347.54,0.023364,214,53.50,14,826,2011,1,2011-01-04 14:33:00.000,2011-08-05 12:48:00.000
13564,At Risk,2,135,3,1724.67,2,4,4,10,574.89,0.013333,225,112.50,68,636,2010,12,2010-12-06 17:26:00.000,2011-07-18 14:33:00.000
12405,At Risk,2,139,1,1710.39,2,2,4,8,1710.39,1.000000,1,NULL,54,857,2011,7,2011-07-14 08:52:00.000,2011-07-14 08:52:00.000
15947,At Risk,2,73,1,1708.24,2,1,4,7,1708.24,1.000000,1,NULL,29,898,2011,9,2011-09-18 10:46:00.000,2011-09-18 10:46:00.000
16902,At Risk,2,107,1,1706.88,2,2,4,8,1706.88,1.000000,1,NULL,43,629,2011,8,2011-08-15 14:17:00.000,2011-08-15 14:17:00.000
16398,At Risk,2,145,2,1705.8,2,3,4,9,852.90,0.020000,100,100.00,75,758,2011,3,2011-03-31 09:38:00.000,2011-07-08 15:16:00.000
17386,At Risk,2,90,5,1697.34,2,4,4,10,339.47,0.074627,67,16.75,8,1022,2011,6,2011-06-27 12:11:00.000,2011-09-01 13:47:00.000
12764,At Risk,2,307,1,1693.88,1,1,4,6,1693.88,1.000000,1,NULL,45,386,2011,1,2011-01-27 10:19:00.000,2011-01-27 10:19:00.000
14245,At Risk,2,210,2,1693.45,1,3,4,8,846.72,0.044444,45,45.00,107,976,2011,3,2011-03-21 10:41:00.000,2011-05-04 08:40:00.000
17152,At Risk,2,185,3,1689.5,1,3,4,8,563.17,0.042857,70,35.00,9,517,2011,3,2011-03-21 16:20:00.000,2011-05-29 12:19:00.000
12635,At Risk,2,80,2,1689.18,2,3,4,9,844.59,0.030303,66,66.00,96,1172,2011,7,2011-07-08 08:43:00.000,2011-09-11 11:04:00.000
13162,At Risk,2,113,4,1688.29,2,4,4,10,422.07,0.018779,213,71.00,74,1713,2011,1,2011-01-09 10:43:00.000,2011-08-09 15:59:00.000
17282,At Risk,2,121,3,1685.46,2,3,4,9,561.82,0.017647,170,85.00,79,1866,2011,2,2011-02-13 11:36:00.000,2011-08-01 14:29:00.000
18245,At Risk,2,140,6,1672.81,2,5,4,11,278.80,0.028986,207,41.40,103,1328,2010,12,2010-12-19 14:58:00.000,2011-07-13 14:29:00.000
15332,At Risk,2,357,4,1661.06,1,4,4,9,415.26,1.000000,4,1.33,29,652,2010,12,2010-12-05 12:00:00.000,2010-12-08 14:43:00.000
12967,At Risk,2,349,2,1660.9,1,2,4,7,830.45,0.142857,14,14.00,19,438,2010,12,2010-12-03 09:49:00.000,2010-12-16 19:10:00.000
14045,At Risk,2,100,4,1659.75,2,4,4,10,414.94,0.015094,265,88.33,4,535,2010,12,2010-12-01 11:32:00.000,2011-08-22 15:27:00.000
12423,At Risk,2,91,7,1650.67,2,5,4,11,235.81,0.027559,254,42.33,86,1136,2010,12,2010-12-21 10:54:00.000,2011-08-31 08:55:00.000
14837,At Risk,2,80,4,1649.5,2,4,4,10,412.38,0.035398,113,37.67,96,1436,2011,5,2011-05-22 12:49:00.000,2011-09-11 10:58:00.000
15002,At Risk,2,106,4,1641.76,2,4,4,10,410.44,0.015810,253,84.33,93,862,2010,12,2010-12-07 13:16:00.000,2011-08-16 10:44:00.000
14573,At Risk,2,170,9,1639.82,2,5,4,11,182.20,0.046392,194,24.25,127,534,2010,12,2010-12-02 19:59:00.000,2011-06-13 11:15:00.000
15122,At Risk,2,105,3,1633.78,2,3,4,9,544.59,0.016304,184,92.00,65,800,2011,2,2011-02-15 09:59:00.000,2011-08-17 16:48:00.000
12377,At Risk,2,306,2,1628.12,1,2,4,7,814.06,0.050000,40,40.00,72,944,2010,12,2010-12-20 09:37:00.000,2011-01-28 15:45:00.000
13425,At Risk,2,99,3,1624.21,2,3,4,9,541.40,0.016043,187,93.50,66,1123,2011,2,2011-02-18 08:34:00.000,2011-08-23 17:13:00.000
14918,At Risk,2,106,2,1610.15,2,3,4,9,805.08,0.050000,40,40.00,39,675,2011,7,2011-07-08 12:50:00.000,2011-08-16 11:50:00.000
12868,At Risk,2,176,6,1607.06,2,5,4,11,267.84,0.031746,189,37.80,72,928,2010,12,2010-12-01 12:50:00.000,2011-06-07 10:42:00.000
12947,At Risk,2,134,6,1603.99,2,5,4,11,267.33,0.025974,231,46.20,83,1165,2010,12,2010-12-01 16:21:00.000,2011-07-19 10:06:00.000
13850,At Risk,2,120,1,1595.48,2,2,4,8,1595.48,1.000000,1,NULL,93,944,2011,8,2011-08-02 14:04:00.000,2011-08-02 14:04:00.000
16801,At Risk,2,154,4,1594.23,2,4,4,10,398.56,0.036036,111,37.00,72,493,2011,3,2011-03-11 13:56:00.000,2011-06-29 15:33:00.000
18178,At Risk,2,119,4,1590.81,2,4,4,10,397.70,0.016878,237,79.00,80,983,2010,12,2010-12-10 12:42:00.000,2011-08-03 09:30:00.000
14442,At Risk,2,195,2,1589.82,1,3,4,8,794.91,0.017699,113,113.00,58,482,2011,1,2011-01-27 09:33:00.000,2011-05-19 11:36:00.000
17827,At Risk,2,233,4,1580.47,1,4,4,9,395.12,0.032520,123,41.00,140,957,2010,12,2010-12-10 10:18:00.000,2011-04-11 16:56:00.000
13814,At Risk,2,83,2,1579.12,2,3,4,9,789.56,0.043478,46,46.00,37,864,2011,7,2011-07-25 13:54:00.000,2011-09-08 13:48:00.000
16889,At Risk,2,185,3,1578.67,1,3,4,8,526.22,0.020979,143,71.50,112,925,2011,1,2011-01-07 10:47:00.000,2011-05-29 11:05:00.000
17204,At Risk,2,166,4,1564.56,2,4,4,10,391.14,0.044944,89,29.67,44,646,2011,3,2011-03-21 12:42:00.000,2011-06-17 14:46:00.000
13659,At Risk,2,196,2,1563,1,3,4,8,781.50,0.017241,116,116.00,92,882,2011,1,2011-01-23 12:08:00.000,2011-05-18 12:37:00.000
17085,At Risk,2,114,5,1562.4,2,4,4,10,312.48,0.020833,240,60.00,115,785,2010,12,2010-12-12 12:24:00.000,2011-08-08 14:15:00.000
18239,At Risk,2,209,5,1561.61,1,4,4,9,312.32,0.032258,155,38.75,80,795,2010,12,2010-12-02 17:48:00.000,2011-05-05 12:38:00.000
14038,At Risk,2,69,3,1560.38,2,4,4,10,520.13,0.023077,130,65.00,64,965,2011,5,2011-05-16 14:05:00.000,2011-09-22 13:37:00.000
12818,At Risk,2,252,1,1542.08,1,1,4,6,1542.08,1.000000,1,NULL,14,929,2011,3,2011-03-23 12:06:00.000,2011-03-23 12:06:00.000
15625,At Risk,2,94,4,1534.26,2,4,4,10,383.57,0.030075,133,44.33,44,1188,2011,4,2011-04-18 14:01:00.000,2011-08-28 10:21:00.000
13320,At Risk,2,69,4,1532.2,2,4,4,10,383.05,0.029412,136,45.33,77,1086,2011,5,2011-05-10 10:29:00.000,2011-09-22 18:07:00.000
16244,At Risk,2,202,2,1522.75,1,3,4,8,761.37,0.012346,162,162.00,88,855,2010,12,2010-12-02 11:41:00.000,2011-05-12 10:18:00.000
14267,At Risk,2,153,3,1516.24,2,3,4,9,505.41,0.030303,99,49.50,25,530,2011,3,2011-03-24 11:38:00.000,2011-06-30 10:09:00.000
13791,At Risk,2,118,2,1516,2,3,4,9,758.00,0.047619,42,42.00,7,1200,2011,6,2011-06-24 16:38:00.000,2011-08-04 11:44:00.000
15265,At Risk,2,142,2,1506.12,2,3,4,9,753.06,0.023529,85,85.00,76,612,2011,4,2011-04-18 12:16:00.000,2011-07-11 14:46:00.000
15157,At Risk,2,145,2,1505.37,2,3,4,9,752.69,0.009756,205,205.00,89,1910,2010,12,2010-12-16 13:44:00.000,2011-07-08 13:26:00.000
14414,At Risk,2,82,7,1496.98,2,5,4,11,213.85,0.026119,268,44.67,79,2512,2010,12,2010-12-16 11:11:00.000,2011-09-09 12:09:00.000
17002,At Risk,2,76,3,1493.73,2,3,4,9,497.91,0.014563,206,103.00,41,679,2011,2,2011-02-22 11:46:00.000,2011-09-15 12:40:00.000
15057,At Risk,2,266,2,1489.5,1,2,4,7,744.75,0.048780,41,41.00,25,668,2011,1,2011-01-28 09:09:00.000,2011-03-09 15:17:00.000
17553,At Risk,2,120,1,1487.6,2,2,4,8,1487.60,1.000000,1,NULL,2,1048,2011,8,2011-08-02 10:00:00.000,2011-08-02 10:00:00.000
14758,At Risk,2,135,4,1484.06,2,4,4,10,371.01,0.034483,116,38.67,54,419,2011,3,2011-03-25 12:10:00.000,2011-07-18 08:21:00.000
14403,At Risk,2,121,4,1475.81,2,4,4,10,368.95,0.033898,118,39.33,17,519,2011,4,2011-04-06 14:23:00.000,2011-08-01 12:57:00.000
16755,At Risk,2,105,3,1475.43,2,3,4,9,491.81,0.014851,202,101.00,133,1058,2011,1,2011-01-28 10:47:00.000,2011-08-17 13:21:00.000
14246,At Risk,2,101,3,1474.06,2,3,4,9,491.35,0.022059,136,68.00,57,804,2011,4,2011-04-08 08:25:00.000,2011-08-21 11:50:00.000
14875,At Risk,2,98,2,1465.32,2,3,4,9,732.66,0.012821,156,156.00,46,558,2011,3,2011-03-22 11:53:00.000,2011-08-24 12:20:00.000
14740,At Risk,2,188,3,1448.21,1,3,4,8,482.74,0.034483,87,43.50,85,735,2011,3,2011-03-01 08:35:00.000,2011-05-26 18:17:00.000
12560,At Risk,2,103,2,1436.31,2,2,4,8,718.15,0.062500,32,32.00,77,820,2011,7,2011-07-19 15:55:00.000,2011-08-19 15:22:00.000
14566,At Risk,2,101,1,1432,2,2,4,8,1432.00,1.000000,1,NULL,4,800,2011,8,2011-08-21 11:05:00.000,2011-08-21 11:05:00.000
16503,At Risk,2,97,4,1431.93,2,4,4,10,357.98,0.015686,255,85.00,71,569,2010,12,2010-12-14 13:50:00.000,2011-08-25 11:46:00.000
13475,At Risk,2,182,4,1431.78,1,4,4,9,357.94,0.037037,108,36.00,64,1012,2011,2,2011-02-14 12:36:00.000,2011-06-01 13:52:00.000
16103,At Risk,2,70,5,1413.14,2,4,4,10,282.63,0.032258,155,38.75,30,556,2011,4,2011-04-20 12:28:00.000,2011-09-21 11:55:00.000
15596,At Risk,2,91,5,1406.59,2,4,4,10,281.32,0.018797,266,66.50,51,561,2010,12,2010-12-09 16:10:00.000,2011-08-31 10:55:00.000
17083,At Risk,2,100,3,1405.78,2,3,4,9,468.59,0.015385,195,97.50,24,772,2011,2,2011-02-09 11:38:00.000,2011-08-22 15:43:00.000
18202,At Risk,2,190,3,1396.99,1,3,4,8,465.66,0.026549,113,56.50,55,581,2011,2,2011-02-01 13:36:00.000,2011-05-24 12:12:00.000
15810,At Risk,2,69,4,1391.98,2,4,4,10,348.00,0.018265,219,73.00,66,861,2011,2,2011-02-16 09:11:00.000,2011-09-22 09:38:00.000
13414,At Risk,2,124,3,1390.5,2,3,4,9,463.50,0.018293,164,82.00,23,1574,2011,2,2011-02-16 12:13:00.000,2011-07-29 11:45:00.000
